PROCNUM,ADJFACTOR,AGE2,RACE4,INCOME5,IRINSUR4,IRSEX,MALE,YOTMTHLP,WHITE,HISPB,NONE,SMHVST,YOUNG,VEREP,VESTR,adj_wt,p,r
17,1.1041,2,1,1,1,2,0,4,1,0,0,3,1,01,30040,1177.7435582,0.7502601056,0
17,1.0593,3,1,2,1,2,0,2,1,0,0,2,0,02,30017,144.26233677,0.8021838886,1
17,1.0319,6,1,4,1,1,1,4,1,0,1,0,0,02,30044,2765.6947589,0.880797078,1
17,1.0410,5,2,2,1,2,0,5,0,1,1,0,0,02,30037,121.11497904,0.880797078,1
17,1.0319,6,1,4,1,1,1,4,1,0,0,5,0,01,30002,935.57919479,0.6224593312,1
17,1.0300,6,1,4,1,2,0,1,1,0,1,0,0,02,30030,864.69771174,0.880797078,1
17,1.0184,6,4,2,1,2,0,5,0,1,0,4,0,02,30002,4319.7261911,0.6899744811,1
17,1.0855,4,1,2,1,2,0,4,1,0,0,5,0,02,30020,1353.407808,0.6224593312,1
17,1.0410,5,1,2,1,2,0,5,1,0,0,4,0,02,30018,609.35527105,0.6899744811,1
17,1.0267,6,1,2,1,2,0,1,1,0,0,1,0,01,30011,233.86216471,0.8455347349,1
17,1.0460,5,1,4,1,2,0,5,1,0,0,4,0,02,30027,227.48622113,0.6899744811,1
17,1.1767,1,1,4,1,2,0,4,1,0,1,0,1,01,30014,1492.3612373,0.880797078,1
17,1.0414,3,1,1,1,2,0,3,1,0,0,4,0,02,30043,1239.7947658,0.6899744811,1
17,1.0959,4,3,4,1,2,0,4,0,0,1,0,0,02,30011,2997.7753909,0.880797078,1
17,1.0585,4,1,2,1,1,1,4,1,0,0,2,0,01,30030,1141.7759092,0.8021838886,1
17,1.0917,4,1,3,1,2,0,2,1,0,0,4,0,02,30019,798.08534398,0.6899744811,1
17,1.0379,4,1,2,1,2,0,5,1,0,0,3,0,02,30024,398.72946866,0.7502601056,1
17,1.0319,6,1,4,1,1,1,4,1,0,0,2,0,02,30053,4177.6831518,0.8021838886,0
17,1.0666,3,3,4,1,2,0,2,0,0,0,4,0,02,30020,196.77071641,0.6899744811,0
17,1.0669,5,1,4,1,2,0,1,1,0,0,5,0,01,30044,961.15116862,0.6224593312,1
17,1.0216,4,1,4,2,1,1,1,1,0,0,3,0,02,30045,2483.7382493,0.7502601056,0
17,1.0594,4,1,1,1,2,0,3,1,0,1,0,0,01,30054,1286.8502552,0.880797078,1
17,1.0962,3,1,4,1,2,0,3,1,0,0,4,0,02,30026,1188.7521175,0.6899744811,1
17,1.0679,5,1,3,1,1,1,2,1,0,0,4,0,01,30038,1865.3140744,0.6899744811,0
17,1.0415,6,1,2,1,2,0,4,1,0,0,5,0,02,30054,929.71847532,0.6224593312,1
17,1.0410,5,1,2,1,2,0,5,1,0,0,5,0,01,30016,1216.7459581,0.6224593312,1
17,1.1332,5,1,2,1,2,0,3,1,0,0,5,0,01,30006,2471.0353116,0.6224593312,0
17,1.0906,4,1,3,1,1,1,3,1,0,0,5,0,01,30010,656.41237547,0.6224593312,0
17,1.0855,4,1,2,1,2,0,4,1,0,0,5,0,02,30043,322.60418069,0.6224593312,0
17,1.0413,4,1,1,1,2,0,4,1,0,0,1,0,02,30006,2110.419161,0.8455347349,1
17,1.0457,5,1,4,1,1,1,1,1,0,0,4,0,02,30017,747.54426025,0.6899744811,0
17,1.0710,5,2,4,1,1,1,4,0,1,0,3,0,02,30057,1209.1255782,0.7502601056,1
17,1.0198,6,1,3,1,2,0,5,1,0,1,0,0,01,30022,2445.7603598,0.880797078,1
17,1.0594,4,1,1,1,2,0,3,1,0,0,2,0,01,30039,1092.222885,0.8021838886,0
17,1.0414,6,1,2,1,2,0,2,1,0,0,5,0,01,30012,1509.4395964,0.6224593312,1
17,1.0266,4,1,1,1,2,0,1,1,0,0,1,0,02,30009,954.68154386,0.8455347349,1
17,1.0415,6,2,2,1,2,0,4,0,1,1,0,0,02,30035,3372.3274517,0.880797078,1
17,1.0550,4,1,2,1,2,0,1,1,0,0,4,0,02,30031,488.70020801,0.6899744811,1
17,1.0319,6,1,4,1,1,1,4,1,0,0,4,0,02,30030,1057.1415227,0.6899744811,0
17,1.0949,2,1,2,1,1,1,1,1,0,1,0,1,01,30047,1219.9547758,0.880797078,1
17,1.0959,4,1,4,1,2,0,4,1,0,0,1,0,02,30040,1269.2714411,0.8455347349,1
17,1.0216,4,4,4,2,1,1,1,0,1,0,3,0,01,30012,4461.6835251,0.7502601056,0
17,1.0926,5,1,2,1,2,0,4,1,0,0,4,0,01,30044,230.93491423,0.6899744811,1
17,1.2147,2,1,2,1,2,0,2,1,0,0,2,1,02,30054,887.57254613,0.8021838886,1
17,1.1494,5,1,4,1,2,0,3,1,0,1,0,0,01,30059,1022.3941897,0.880797078,1
17,1.1101,2,1,2,2,2,0,4,1,0,0,4,1,01,30022,1107.4221013,0.6899744811,0
17,1.1332,5,1,2,1,2,0,3,1,0,1,0,0,01,30051,131.10121149,0.880797078,1
17,1.0445,5,1,1,1,2,0,2,1,0,0,5,0,02,30057,3909.8373051,0.6224593312,1
17,1.0535,1,1,4,1,1,1,5,1,0,0,4,1,02,30060,1133.7054593,0.6899744811,1
17,1.1039,5,3,4,1,2,0,4,0,0,0,1,0,01,30030,1692.933208,0.8455347349,1
17,1.1494,5,1,4,1,2,0,3,1,0,0,4,0,01,30040,1432.5623342,0.6899744811,1
17,1.1041,2,2,1,1,2,0,4,0,1,0,5,1,01,30056,2082.8064299,0.6224593312,1
17,1.2419,2,1,4,1,2,0,4,1,0,0,4,1,01,30046,730.88441694,0.6899744811,1
17,1.0227,5,4,1,2,2,0,2,0,1,1,0,0,02,30044,424.19348168,0.880797078,1
17,1.0644,6,1,3,1,2,0,3,1,0,1,0,0,02,30017,240.46622455,0.880797078,1
17,1.0288,6,2,3,1,2,0,1,0,1,0,5,0,02,30001,935.74287253,0.6224593312,1
17,1.0414,6,1,2,1,2,0,2,1,0,1,0,0,02,30036,144.75520767,0.880797078,1
17,1.0198,5,1,1,1,2,0,5,1,0,0,2,0,01,30015,145.27929907,0.8021838886,1
17,1.0642,3,1,3,1,2,0,4,1,0,0,5,0,02,30048,2042.3514398,0.6224593312,0
17,1.0926,5,1,2,1,2,0,4,1,0,1,0,0,01,30020,235.15838503,0.880797078,1
17,1.0410,5,1,2,1,2,0,5,1,0,0,5,0,01,30014,1379.6842973,0.6224593312,1
17,1.0698,1,1,2,1,2,0,5,1,0,0,5,1,02,30031,333.83043476,0.6224593312,1
17,1.1380,4,1,4,1,2,0,3,1,0,0,5,0,02,30044,2218.7404777,0.6224593312,0
17,1.0288,5,4,1,1,2,0,1,0,1,1,0,0,02,30007,66.690027247,0.880797078,1
17,1.0337,1,3,1,1,2,0,5,0,0,0,3,1,01,30025,371.1860398,0.7502601056,1
17,1.0290,4,1,4,1,1,1,5,1,0,0,4,0,02,30031,1071.6205385,0.6899744811,1
17,1.0447,5,4,1,1,2,0,4,0,1,1,0,0,01,30029,168.55507849,0.880797078,1
17,1.0283,3,1,1,1,1,1,3,1,0,0,5,0,02,30056,355.86827204,0.6224593312,1
17,1.2419,2,1,4,1,2,0,4,1,0,0,5,1,01,30044,1167.9282456,0.6224593312,0
17,1.0185,3,3,1,1,2,0,1,0,0,0,1,0,01,30020,674.4567769,0.8455347349,1
17,1.0447,6,1,3,1,2,0,4,1,0,1,0,0,02,30042,877.11647918,0.880797078,1
17,1.0997,5,4,3,1,2,0,4,0,1,0,4,0,02,30015,1510.0495516,0.6899744811,0
17,1.0535,1,4,4,1,1,1,5,0,1,1,0,1,01,30005,111.2731947,0.880797078,1
17,1.1494,5,1,4,1,2,0,3,1,0,0,2,0,01,30039,943.07772839,0.8021838886,1
17,1.1435,5,2,3,1,2,0,3,0,1,0,5,0,02,30037,2048.1835367,0.6224593312,0
17,1.1494,5,1,4,1,2,0,3,1,0,1,0,0,02,30039,2761.5141949,0.880797078,1
17,1.0445,5,4,1,1,2,0,2,0,1,1,0,0,01,30009,2200.2612823,0.880797078,1
17,1.1208,1,1,4,1,1,1,4,1,0,1,0,1,01,30054,1556.3792496,0.880797078,1
17,1.0593,4,1,3,1,2,0,1,1,0,0,1,0,02,30006,2624.0797252,0.8455347349,1
17,1.0596,5,2,2,1,2,0,1,0,1,0,4,0,01,30052,110.58357066,0.6899744811,0
17,1.0414,6,1,2,1,2,0,2,1,0,0,3,0,02,30033,255.01742078,0.7502601056,1
17,1.0594,4,4,1,1,2,0,3,0,1,1,0,0,02,30022,2273.2149034,0.880797078,1
17,1.0407,5,1,2,1,1,1,1,1,0,1,0,0,01,30034,948.69650969,0.880797078,1
17,1.0921,4,1,3,1,2,0,4,1,0,0,3,0,02,30018,841.03306842,0.7502601056,1
17,1.0669,5,1,4,1,2,0,1,1,0,0,2,0,01,30006,366.48505901,0.8021838886,1
17,1.0639,3,4,3,1,2,0,2,0,1,0,1,0,02,30029,362.99451879,0.8455347349,1
17,1.0959,4,1,4,1,2,0,4,1,0,0,5,0,01,30003,71.936935775,0.6224593312,1
17,1.1034,5,1,4,1,2,0,2,1,0,0,3,0,01,30034,841.87920705,0.7502601056,1
17,1.0926,5,1,2,1,2,0,4,1,0,0,3,0,01,30013,475.67098648,0.7502601056,1
17,1.2441,1,1,3,1,2,0,3,1,0,0,5,1,01,30046,551.30549169,0.6224593312,0
17,1.2147,2,3,2,1,2,0,2,0,0,0,3,1,02,30013,314.74400409,0.7502601056,1
17,1.2120,2,1,2,1,1,1,3,1,0,1,0,1,02,30018,2116.319046,0.880797078,0
17,1.0917,4,1,3,1,2,0,2,1,0,0,4,0,02,30005,183.05335176,0.6899744811,1
17,1.2313,2,4,3,1,2,0,2,0,1,0,4,1,01,30039,2605.3068563,0.6899744811,0
17,1.0679,5,3,3,1,1,1,2,0,0,1,0,0,02,30053,1468.3650691,0.880797078,1
17,1.2419,2,1,4,1,2,0,4,1,0,1,0,1,01,30048,1964.4679825,0.880797078,1
17,1.0473,5,1,2,2,2,0,4,1,0,0,5,0,02,30052,270.35471687,0.6224593312,0
17,1.0596,5,1,2,1,2,0,1,1,0,0,2,0,02,30051,1548.4822929,0.8021838886,1
17,1.1230,4,1,2,1,2,0,3,1,0,0,4,0,01,30031,1395.3369042,0.6899744811,1
17,1.0457,5,1,4,1,1,1,1,1,0,0,2,0,01,30051,5487.2222042,0.8021838886,0
17,1.1494,5,1,4,1,2,0,3,1,0,0,4,0,02,30045,1111.476429,0.6899744811,0
17,1.0582,4,1,2,1,1,1,2,1,0,0,4,0,01,30003,1602.3535377,0.6899744811,1
17,1.0594,4,2,1,1,2,0,3,0,1,0,5,0,02,30005,416.35063388,0.6224593312,0
17,1.0922,5,1,2,1,2,0,2,1,0,0,5,0,01,30031,803.98664156,0.6224593312,0
17,1.0200,6,1,1,1,2,0,2,1,0,0,4,0,02,30046,764.15330284,0.6899744811,1
17,1.1494,5,4,4,1,2,0,3,0,1,1,0,0,02,30035,24.635678541,0.880797078,1
17,1.0196,3,1,1,1,1,1,2,1,0,0,5,0,02,30044,425.58374286,0.6224593312,1
17,1.0959,4,1,4,1,2,0,4,1,0,0,3,0,01,30051,831.76136323,0.7502601056,1
17,1.0455,3,1,4,1,1,1,2,1,0,0,4,0,02,30031,344.64449668,0.6899744811,0
17,1.0200,6,2,1,1,2,0,2,0,1,1,0,0,02,30034,1307.9520269,0.880797078,1
17,1.0288,6,1,3,1,2,0,1,1,0,0,4,0,01,30054,1220.6548679,0.6899744811,1
17,1.2409,2,1,4,1,2,0,2,1,0,0,2,1,01,30037,434.33006835,0.8021838886,1
17,1.0926,5,4,2,1,2,0,4,0,1,0,5,0,02,30048,671.5847227,0.6224593312,1
17,1.0200,6,1,1,1,2,0,2,1,0,1,0,0,02,30024,380.59989914,0.880797078,0
17,1.0317,6,1,4,1,1,1,2,1,0,1,0,0,01,30027,1067.3138522,0.880797078,1
17,1.0435,4,4,2,2,2,0,2,0,1,0,3,0,02,30060,3071.1472095,0.7502601056,1
17,1.0852,4,1,2,1,2,0,2,1,0,0,5,0,02,30047,1191.6016212,0.6224593312,0
17,1.1208,1,1,4,1,1,1,4,1,0,0,4,1,02,30051,5141.8801966,0.6899744811,0
17,1.0669,5,1,4,1,2,0,1,1,0,0,4,0,02,30049,1086.8995355,0.6899744811,1
17,1.2147,2,1,2,1,2,0,2,1,0,0,5,1,02,30020,1709.5590386,0.6224593312,1
17,1.0127,3,2,1,1,1,1,1,0,1,1,0,0,02,30044,1241.9925882,0.880797078,1
17,1.0384,3,4,2,1,2,0,1,0,1,0,4,0,02,30049,2359.636933,0.6899744811,1
17,1.0959,4,2,4,1,2,0,4,0,1,1,0,0,01,30020,801.05326326,0.880797078,1
17,1.0997,5,1,3,1,2,0,4,1,0,0,5,0,01,30035,2580.6097053,0.6224593312,1
17,1.0065,3,1,1,2,2,0,5,1,0,1,0,0,01,30017,2489.9397148,0.880797078,1
17,1.0143,5,1,2,2,1,1,5,1,0,1,0,0,01,30028,1327.4050035,0.880797078,1
17,1.0698,1,4,2,1,2,0,5,0,1,1,0,1,02,30051,1115.5938879,0.880797078,1
17,1.0598,6,3,2,1,2,0,3,0,0,0,5,0,02,30036,177.70705294,0.6224593312,1
17,1.0669,3,1,4,1,2,0,4,1,0,0,5,0,01,30017,2825.7629212,0.6224593312,0
17,1.1380,4,1,4,1,2,0,3,1,0,0,3,0,02,30032,5018.1222895,0.7502601056,0
17,1.0440,6,1,3,1,1,1,3,1,0,0,4,0,01,30039,537.39697395,0.6899744811,0
17,1.2156,2,1,2,1,2,0,4,1,0,0,5,1,01,30046,1027.0512534,0.6224593312,0
17,1.0644,6,1,3,1,2,0,3,1,0,0,4,0,01,30045,672.41063017,0.6899744811,1
17,1.0294,3,1,4,1,1,1,1,1,0,0,2,0,02,30020,1216.0216721,0.8021838886,1
17,1.1494,5,1,4,1,2,0,3,1,0,0,4,0,02,30032,1452.3906641,0.6899744811,0
17,1.1325,4,1,3,1,2,0,3,1,0,0,5,0,01,30056,985.72268762,0.6224593312,1
17,1.0630,5,1,2,1,1,1,2,1,0,0,5,0,02,30039,1623.3529067,0.6224593312,0
17,1.0596,3,1,2,1,2,0,4,1,0,0,4,0,02,30011,4332.3369329,0.6899744811,0
17,1.0384,3,4,2,1,2,0,1,0,1,0,2,0,02,30058,874.59937777,0.8021838886,1
17,1.0296,3,1,4,1,2,0,5,1,0,0,4,0,02,30005,218.96151288,0.6899744811,1
17,1.0490,1,1,1,1,2,0,1,1,0,0,3,1,01,30021,1372.5545419,0.7502601056,1
17,1.0926,5,1,2,1,2,0,4,1,0,0,5,0,02,30009,2498.2602167,0.6224593312,0
17,1.0129,6,3,1,1,2,0,1,0,0,0,5,0,02,30008,565.87616516,0.6224593312,1
17,1.0267,6,1,2,1,2,0,1,1,0,1,0,0,01,30045,69.56375791,0.880797078,1
17,1.0669,3,1,4,1,2,0,4,1,0,0,1,0,01,30035,1029.7018558,0.8455347349,1
17,1.1039,5,1,4,1,2,0,4,1,0,0,5,0,02,30024,743.35172849,0.6224593312,1
17,1.0447,5,4,1,1,2,0,4,0,1,0,3,0,02,30058,910.47212213,0.7502601056,1
17,1.0088,6,4,1,1,1,1,1,0,1,0,3,0,02,30003,2691.0724102,0.7502601056,1
17,1.1028,2,1,3,1,2,0,5,1,0,0,1,1,02,30020,968.34373548,0.8455347349,1
17,1.1332,5,1,2,1,2,0,3,1,0,1,0,0,02,30028,713.13847481,0.880797078,1
17,1.0841,4,1,2,1,1,1,3,1,0,0,5,0,01,30058,1752.2973168,0.6224593312,1
17,1.0490,1,2,1,1,2,0,1,0,1,0,3,1,01,30031,488.87666641,0.7502601056,1
17,1.0284,3,1,3,1,2,0,5,1,0,1,0,0,01,30008,740.05154803,0.880797078,1
17,1.0653,4,1,4,1,1,1,2,1,0,0,4,0,01,30025,1369.3483895,0.6899744811,1
17,1.0867,1,4,3,2,2,0,4,0,1,0,3,1,01,30012,8568.4759732,0.7502601056,0
17,1.0407,5,1,2,1,1,1,1,1,0,1,0,0,02,30007,4823.107184,0.880797078,1
17,1.0205,6,1,4,1,1,1,1,1,0,1,0,0,02,30034,588.30047678,0.880797078,1
17,1.1034,5,1,4,1,2,0,2,1,0,0,5,0,02,30055,1001.8599699,0.6224593312,0
17,1.0465,5,4,2,2,1,1,3,0,1,0,5,0,01,30051,496.52932366,0.6224593312,1
17,1.0205,6,1,4,1,1,1,1,1,0,0,4,0,02,30003,3288.8429133,0.6899744811,1
17,1.0670,6,1,4,1,2,0,3,1,0,0,5,0,02,30039,862.12790403,0.6224593312,1
17,1.0294,3,1,4,1,1,1,1,1,0,1,0,0,02,30033,769.90273306,0.880797078,1
17,1.2147,2,1,2,1,2,0,2,1,0,0,5,1,02,30033,368.55551178,0.6224593312,1
17,1.1034,5,1,4,1,2,0,2,1,0,0,5,0,01,30014,1373.3145075,0.6224593312,1
17,1.0414,6,1,2,1,2,0,2,1,0,0,4,0,01,30057,1594.6859679,0.6899744811,0
17,1.0923,3,4,3,1,2,0,3,0,1,0,4,0,01,30040,1343.1533723,0.6899744811,1
17,1.0670,6,1,4,1,2,0,3,1,0,0,3,0,02,30013,216.59085721,0.7502601056,1
17,1.0670,6,1,4,1,2,0,3,1,0,0,4,0,01,30027,1197.2051536,0.6899744811,1
17,1.0466,6,1,4,1,2,0,4,1,0,0,4,0,01,30038,1911.4260797,0.6899744811,1
17,1.0137,6,1,1,1,1,1,2,1,0,0,5,0,02,30053,816.39078939,0.6224593312,1
17,1.0288,6,1,3,1,2,0,1,1,0,0,4,0,01,30026,221.37894732,0.6899744811,0
17,1.0669,5,4,4,1,2,0,1,0,1,0,4,0,01,30024,383.02974551,0.6899744811,0
17,1.0666,3,4,4,1,2,0,2,0,1,0,3,0,02,30044,1179.423786,0.7502601056,0
17,1.1034,5,3,4,1,2,0,2,0,0,0,4,0,02,30032,1638.1698125,0.6899744811,1
17,1.0997,5,2,3,1,2,0,4,0,1,1,0,0,02,30049,3268.8013353,0.880797078,1
17,1.0464,6,1,4,1,2,0,2,1,0,1,0,0,01,30023,354.45932325,0.880797078,0
17,1.0447,5,4,1,1,2,0,4,0,1,0,4,0,02,30016,964.70675454,0.6899744811,1
17,1.0446,6,1,3,1,2,0,2,1,0,1,0,0,02,30006,3134.5651752,0.880797078,1
17,1.0328,3,1,3,2,2,0,4,1,0,0,4,0,01,30044,360.70103537,0.6899744811,0
17,1.0135,5,2,1,1,1,1,5,0,1,0,3,0,01,30057,551.48292945,0.7502601056,1
17,1.0617,4,1,4,1,2,0,1,1,0,0,5,0,02,30059,775.37971688,0.6224593312,1
17,1.0955,2,1,2,1,2,0,5,1,0,0,3,1,01,30056,920.94978396,0.7502601056,0
17,1.0414,6,1,2,1,2,0,2,1,0,1,0,0,01,30014,1943.1282943,0.880797078,1
17,1.0447,6,1,3,1,2,0,4,1,0,0,4,0,02,30014,373.78847822,0.6899744811,1
17,1.0447,6,1,3,1,2,0,4,1,0,0,5,0,01,30027,1185.1582202,0.6224593312,1
17,1.0137,6,3,1,1,1,1,4,0,0,1,0,0,01,30039,5269.4816713,0.880797078,1
17,1.0917,4,1,3,1,2,0,2,1,0,0,2,0,02,30023,3343.4975582,0.8021838886,0
17,1.0959,4,1,4,1,2,0,4,1,0,1,0,0,01,30007,2269.1830811,0.880797078,1
17,1.0639,3,1,3,1,2,0,2,1,0,0,4,0,02,30018,1396.7097945,0.6899744811,0
17,1.0129,6,4,1,1,2,0,1,0,1,0,3,0,01,30006,339.47594028,0.7502601056,1
17,1.0300,6,1,4,1,2,0,1,1,0,0,1,0,01,30030,1244.9731642,0.8455347349,1
17,1.0440,5,3,1,1,1,1,3,0,0,0,4,0,01,30055,2393.4046457,0.6899744811,0
17,1.1332,5,4,2,1,2,0,3,0,1,0,3,0,01,30047,3283.9093497,0.7502601056,1
17,1.0137,6,4,1,1,1,1,4,0,1,1,0,0,02,30023,435.73323032,0.880797078,1
17,1.1332,5,1,2,1,2,0,3,1,0,0,5,0,02,30042,995.53622012,0.6224593312,0
17,1.0300,6,1,4,1,2,0,1,1,0,0,5,0,02,30039,619.53168888,0.6224593312,0
17,1.0430,3,1,4,1,2,0,1,1,0,0,4,0,02,30059,868.60198306,0.6899744811,1
17,1.0857,3,1,2,1,2,0,3,1,0,1,0,0,01,30035,4864.1508493,0.880797078,0
17,1.0598,6,4,2,1,2,0,3,0,1,0,2,0,02,30060,2650.1138395,0.8021838886,0
17,1.0670,6,1,4,1,2,0,3,1,0,1,0,0,01,30046,2136.9315845,0.880797078,1
17,1.0446,6,1,3,1,2,0,2,1,0,0,4,0,02,30048,1261.8236776,0.6899744811,1
17,1.0129,6,1,1,1,2,0,1,1,0,0,3,0,02,30024,425.30710732,0.7502601056,1
17,1.0598,6,1,2,1,2,0,3,1,0,0,3,0,01,30004,5714.8352058,0.7502601056,1
17,1.0197,6,1,3,1,1,1,1,1,0,1,0,0,02,30015,309.02441558,0.880797078,0
17,1.0197,6,1,1,1,1,1,3,1,0,0,4,0,02,30033,399.96855307,0.6899744811,1
17,1.0415,6,1,2,1,2,0,4,1,0,0,4,0,01,30004,3078.2105855,0.6899744811,1
17,1.0129,6,3,1,1,2,0,1,0,0,0,3,0,01,30014,503.49647884,0.7502601056,1
17,1.0447,6,1,3,1,2,0,4,1,0,0,5,0,02,30014,239.01092185,0.6224593312,1
17,1.0288,3,3,1,1,2,0,4,0,0,0,4,0,02,30016,1614.5037656,0.6899744811,0
17,1.2156,2,2,2,1,2,0,4,0,1,0,3,1,01,30037,4137.6242692,0.7502601056,1
17,1.0680,5,1,2,2,2,0,3,1,0,0,3,0,01,30029,868.73962051,0.7502601056,1
17,1.0183,4,4,1,1,2,0,5,0,1,0,4,0,01,30048,2397.3142595,0.6899744811,0
17,1.1037,2,1,1,1,2,0,2,1,0,0,4,1,02,30034,273.75581734,0.6899744811,1
17,1.0852,4,4,2,1,2,0,2,0,1,0,3,0,01,30005,254.76261173,0.7502601056,1
17,1.1435,5,1,3,1,2,0,3,1,0,1,0,0,02,30040,912.29592983,0.880797078,1
17,1.0407,3,2,2,1,1,1,4,0,1,0,3,0,02,30043,1384.8512666,0.7502601056,1
17,1.0669,3,1,4,1,2,0,4,1,0,0,5,0,01,30002,1369.930594,0.6224593312,0
17,1.1230,4,1,2,1,2,0,3,1,0,0,1,0,02,30055,366.46137368,0.8455347349,1
17,1.0379,4,1,2,1,2,0,5,1,0,0,5,0,01,30005,216.60081776,0.6224593312,0
17,1.1230,4,1,2,1,2,0,3,1,0,1,0,0,01,30006,252.0940679,0.880797078,1
17,1.0198,6,1,3,1,2,0,5,1,0,0,5,0,02,30040,669.23012599,0.6224593312,0
17,1.0633,5,1,2,1,1,1,4,1,0,0,4,0,02,30047,849.34309491,0.6899744811,0
17,1.0464,6,1,4,1,2,0,2,1,0,1,0,0,02,30038,1202.1008015,0.880797078,0
17,1.0447,5,3,1,1,2,0,4,0,0,0,5,0,01,30048,34.196293341,0.6224593312,1
17,1.0300,6,1,4,1,2,0,1,1,0,0,1,0,02,30013,578.54037904,0.8455347349,1
17,1.0852,4,4,2,1,2,0,2,0,1,0,4,0,01,30053,378.13407158,0.6899744811,0
17,1.0906,4,1,3,1,1,1,3,1,0,0,4,0,01,30059,1770.7189036,0.6899744811,1
17,1.0630,4,1,3,1,1,1,4,1,0,0,5,0,02,30002,546.10228702,0.6224593312,0
17,1.0710,5,1,4,1,1,1,4,1,0,1,0,0,02,30055,1018.3941837,0.880797078,1
17,1.1137,1,1,4,1,2,0,1,1,0,0,4,1,02,30028,1007.6500101,0.6899744811,1
17,1.1034,5,1,4,1,2,0,2,1,0,0,3,0,01,30017,2204.8645611,0.7502601056,1
17,1.1034,5,1,4,1,2,0,2,1,0,0,5,0,01,30057,1674.8185925,0.6224593312,1
17,1.0205,6,1,4,1,1,1,1,1,0,0,2,0,02,30049,1334.4599439,0.8021838886,1
17,1.2419,2,4,4,1,2,0,4,0,1,0,3,1,01,30002,659.8201699,0.7502601056,1
17,1.2156,2,1,2,1,2,0,4,1,0,0,2,1,01,30001,328.01101842,0.8021838886,0
17,1.0593,3,2,2,1,2,0,2,0,1,1,0,0,02,30039,1454.2836646,0.880797078,1
17,1.0184,6,1,2,1,2,0,5,1,0,1,0,0,01,30038,2981.3453565,0.880797078,1
17,1.0586,3,2,2,1,1,1,3,0,1,1,0,0,02,30040,785.51400549,0.880797078,1
17,1.1332,5,3,2,1,2,0,3,0,0,1,0,0,01,30032,2553.5366177,0.880797078,1
17,1.0642,5,1,3,1,2,0,1,1,0,0,4,0,01,30036,712.21403157,0.6899744811,1
17,1.0669,3,1,4,1,2,0,4,1,0,0,5,0,02,30037,2695.0256402,0.6224593312,1
17,1.0297,4,1,2,2,1,1,2,1,0,0,4,0,01,30018,2498.6438939,0.6899744811,0
17,1.1653,2,1,4,1,1,1,4,1,0,0,4,1,01,30043,320.62799941,0.6899744811,1
17,1.0993,5,1,3,1,2,0,2,1,0,0,4,0,02,30031,1037.025757,0.6899744811,0
17,1.0962,3,1,4,1,2,0,3,1,0,0,5,0,01,30032,1951.563953,0.6224593312,0
17,1.0306,6,4,3,1,1,1,4,0,1,1,0,0,01,30051,3934.8350737,0.880797078,1
17,1.0422,4,3,4,1,1,1,1,0,0,0,1,0,01,30017,45.03843078,0.8455347349,0
17,1.0550,4,1,2,1,2,0,1,1,0,0,5,0,01,30034,2336.2291762,0.6224593312,0
17,1.0408,4,1,3,1,2,0,5,1,0,0,4,0,02,30029,377.21329344,0.6899744811,1
17,1.0644,6,1,3,1,2,0,3,1,0,0,3,0,02,30056,1359.4403815,0.7502601056,0
17,1.0300,6,4,4,1,2,0,1,0,1,1,0,0,02,30015,1285.2695416,0.880797078,1
17,1.0955,4,1,4,1,2,0,2,1,0,0,3,0,01,30007,1128.6499442,0.7502601056,1
17,1.2156,2,4,2,1,2,0,4,0,1,1,0,1,02,30050,1763.7768108,0.880797078,0
17,1.0460,5,1,4,1,2,0,5,1,0,0,4,0,01,30005,206.80605339,0.6899744811,0
17,1.0959,4,1,4,1,2,0,4,1,0,0,4,0,01,30006,1723.646542,0.6899744811,0
17,1.1494,5,3,4,1,2,0,3,0,0,1,0,0,02,30014,280.88315035,0.880797078,1
17,1.0466,6,1,4,1,2,0,4,1,0,0,3,0,01,30040,1315.4021338,0.7502601056,1
17,1.0594,4,1,1,1,2,0,3,1,0,0,5,0,01,30037,3941.1885803,0.6224593312,0
17,1.0283,3,1,1,1,1,1,3,1,0,0,1,0,01,30038,1971.8018902,0.8455347349,1
17,1.0550,4,1,2,1,2,0,1,1,0,0,3,0,01,30024,2276.4353496,0.7502601056,1
17,1.0644,6,1,3,1,2,0,3,1,0,0,5,0,01,30019,1155.7110681,0.6224593312,0
17,1.0666,3,1,4,1,2,0,2,1,0,0,4,0,01,30032,1592.2435505,0.6899744811,1
17,1.0670,6,1,4,1,2,0,3,1,0,0,5,0,02,30051,1498.9261801,0.6224593312,1
17,1.0197,6,3,1,1,1,1,3,0,0,0,5,0,02,30013,310.17486087,0.6224593312,1
17,1.0466,6,1,4,1,2,0,4,1,0,1,0,0,02,30031,1273.951015,0.880797078,0
17,1.0200,6,1,1,1,2,0,2,1,0,1,0,0,01,30031,670.22068652,0.880797078,1
17,1.0926,5,4,2,1,2,0,4,0,1,1,0,0,02,30018,1626.0416011,0.880797078,1
17,1.0922,5,3,2,1,2,0,2,0,0,0,5,0,02,30033,20.309464753,0.6224593312,0
17,1.0993,5,1,3,1,2,0,2,1,0,0,3,0,01,30044,589.74130941,0.7502601056,1
17,1.0653,4,1,4,1,1,1,2,1,0,0,4,0,01,30016,400.07692522,0.6899744811,0
17,1.0594,4,1,1,1,2,0,3,1,0,1,0,0,01,30013,947.39453932,0.880797078,1
